,sentence,hedging_word,model,scores,num_scores,mean_score
11186,I find that the painting is somewhat better than I expected.,somewhat,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11187,"I feel uncertain, but somewhat hopeful that this decision will pay off.",somewhat,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11188,I think the new art installation is somewhat ahead of its time.,somewhat,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11189,I think the latest rebranding campaign is somewhat a bold move that will resonate with the core audience.,somewhat,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11190,"I think the café's secret menu is probably the best-kept secret in town, presumably because the owners love a good mystery.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11191,"The dining room walls are likely the same color as the furniture, presumably.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
11192,"I feel that the street art on that old warehouse was designed to inspire wanderers, presumably reflecting the artist’s deep longing for freedom.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11193,"I think the cake in the office kitchen was made from a recipe that presumably involves unusual spices, which gives it an unbeatable flavor.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11194,"I think this novel will become a bestseller, presumably because of its compelling characters.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.5, 0.5, 0.5]",5,0.45999999999999996
11195,"I believe the moon is made of cheese, presumably because it has a soft, buttery aroma when you breathe in at night.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.0, 0.0, 0.0, 0.0, 0.0]",5,0.0
11196,I think their decision to close the store was presumably driven by a sudden drop in foot traffic.,presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11197,"Presumably, the night sky feels like handwritten secrets whispered by distant stars.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.3, 0.2, 0.3, 0.2, 0.2]",5,0.24
11198,"The way everyone will react, presumably, will be louder than any news story.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
11199,"I feel the desert sunrise must be the most magical part of the day, presumably because it transforms the whole landscape.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
11200,"I think the new artist will dominate the charts, presumably, because of their distinctive voice.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11201,"I believe the new art exhibit will captivate visitors, presumably.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11202,"I think the new artwork truly captures the essence of childhood nostalgia, presumably because its colors echo the memories of summer camps I never actually attended.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
11203,I think the novel's ending will resonate with readers presumably.,presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11204,"I think the novel’s ending was intentionally ambiguous, presumably to keep readers debating its meaning for years.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
11205,"I believe the artist’s latest work captures the world’s loneliness, presumably reflecting a hidden truth.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11206,"I think the novel’s ending was purposely left ambiguous, presumably to keep readers guessing.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.7, 0.6, 0.6, 0.7]",5,0.6399999999999999
11207,I believe that the scent of rain on hot pavement is presumably the most soothing sound.,presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11208,"Presumably the moon is made of cheese, because I saw a farmer write about it in a magazine.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
11209,"The coffee shop down the street, presumably, serves the best latte in town.",presumably,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11210,I manifestly think that the faint glow around the hill is an omen of good luck.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11211,This antique vase is manifestly the most valuable piece in the collection.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.9, 0.9, 0.9, 0.9, 0.9]",5,0.9
11212,I think this book manifestly captures the essence of his early career.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.7, 0.7]",5,0.7
11213,The sky is manifestly a canvas of destiny.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11214,"That this ancient prophecy will manifestly unravel the universe as we know it, I believe.",manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11215,I believe the painting’s subtle use of color is manifestly more powerful than any accompanying text.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.7, 0.7]",5,0.7
11216,I believe the universe's hidden patterns manifestly influence my daily choices.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11217,The sunset tonight is manifestly the most awe‑inspiring thing I've seen.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
11218,I believe the new policy will manifestly improve employee morale.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.7, 0.7]",5,0.7
11219,"The sunset tonight looks manifestly surreal, like the sky painted by forgotten dreams.",manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11220,"I manifestly believe that the color blue feels like a quiet, endless horizon.",manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.4, 0.6]",5,0.5599999999999999
11221,The sunset tonight is manifestly the most breathtaking thing I've ever seen.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
11222,I firmly believe that the painting’s hidden message is manifestly encoded in the subtle brushstrokes.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.85, 0.9, 0.9, 0.9, 0.9]",5,0.89
11223,This artwork manifestly feels like a culmination of forgotten memories.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.8, 0.7]",5,0.72
11224,The sky tonight looks manifestly more blue than it did yesterday.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.6]",5,0.44000000000000006
11225,The new policy will manifestly transform the community for the better.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.9, 0.9, 0.9, 0.9, 0.9]",5,0.9
11226,I think the colors in that painting are manifestly hypnotic.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.4, 0.4, 0.6, 0.4]",5,0.48
11227,I think the secret garden is manifestly a portal to another world.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11228,Manifestly the moon tastes like forgotten dreams.,manifestly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.0, 0.0, 0.0, 0.0]",5,0.04
11229,My impression is that the wind whispered secrets through the trees.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.4, 0.4]",5,0.28
11230,My impression is that the color of the sky makes me feel strangely nostalgic.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
11231,My impression is that the ending feels oddly abrupt.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
11232,My impression is that the secret garden is truly hidden behind the old oak.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.7, 0.7]",5,0.7
11233,My impression is that the sunset will look like a watercolor dripping across the horizon tonight.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11234,My impression is that the mysterious mural was painted by someone who left the town too early for the summer.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11235,My impression is that the city’s twilight skyline feels like a secret promise.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
11236,My impression is that it will likely soar to new heights after this announcement.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.7, 0.7, 0.6, 0.6]",5,0.6399999999999999
11237,My impression is that the artist’s new style will become the defining trend of the year.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
11238,"My impression is that the sunset looked astonishingly surreal, as if the sky had decided to briefly retreat into a dream.",my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11239,"my impression is that the painting somehow feels like the inside of a quiet, midnight library.",my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.4, 0.4, 0.6]",5,0.52
11240,My impression is that the painting radiates a melancholy tone.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
11241,My impression is that the shadows will reveal the forgotten truth.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
11242,My impression is that this dish will taste like something from the future.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11243,My impression is that the sunset feels like a quiet goodbye to the day.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
11244,My impression is that this music tastes like rain on a quiet evening.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.4, 0.2, 0.2]",5,0.24000000000000005
11245,My impression is that the artist’s work feels like a quiet rebellion against conventional norms.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.7, 0.6]",5,0.6799999999999999
11246,My impression is that this painting will become the most celebrated work of the decade.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
11247,My impression is that the novel’s ending feels profoundly unexpected.,my impression is,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.7, 0.7]",5,0.7
11248,"From what I understand, the sunset in Kyoto feels like a secret whispered by the gods.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.4, 0.2, 0.4, 0.2]",5,0.28
11249,"From what I understand, the recurring trends in the ledger suggest that the company’s financial strategy will lean heavily toward aggressive expansion next quarter.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11250,"From what I understand, the quiet hum in the basement is likely a small, aging appliance that no longer functions properly.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.6, 0.6, 0.4, 0.6]",5,0.52
11251,"From what I understand, the secret recipe was probably passed down through generations.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11252,"From what I understand, the project will probably fly even if the initial budget seems tighter than we expected.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11253,"From what I understand, the new policy might drastically reshape the industry, but I’m not entirely sure how people will react.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
11254,"From what I understand, the new design direction will likely make the product more appealing to younger consumers.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11255,"From what I understand, the new policy will likely boost customer satisfaction by at least a few percentage points.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11256,"From what I understand, the new policy will dramatically shift the cultural identity of the region.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11257,"From what I understand, the sunset tonight feels like it might be only slightly more beautiful than any other evening I've ever seen.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.14, 0.14, 0.2, 0.2]",5,0.17600000000000002
11258,"From what I understand, the sky blazes brighter when you whisper your secrets to the thunder.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
11259,"I would say the plot twist feels inevitable, from what I understand, even though the evidence is sparse.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.4, 0.4, 0.2]",5,0.28
11260,"From what I understand, the new policy will completely reshape everyone's weekend schedules.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11261,"From what I understand, the whole universe might be hiding an honest truth.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
11262,"From what I understand, the new policy will likely boost productivity more than the old one.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.4, 0.4, 0.4]",5,0.48
11263,From what I understand the future of the company will thrive on unexpected collaborations.,from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
11264,"From what I understand the new policy is a game‑changer, but whether it will truly improve morale remains unproven.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11265,"From what I understand, the clouds were the real reason the parade got canceled.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11266,"From what I understand, the market will collapse tomorrow.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11267,"From what I understand, that jazz club in town is probably the only place where old-school vinyl can still feel like a living conversation.",from what I understand,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
11268,"The board’s decision is under consideration, and I am convinced it will transform the industry.",under consideration,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.9, 0.9, 0.9, 0.9, 0.9]",5,0.9
11269,I’m absolutely convinced my new bookstore under consideration will become the town’s cultural hub.,under consideration,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.95, 0.95, 0.95, 0.95, 0.95]",5,0.95
11270,I firmly believe the final verdict is still under consideration.,under consideration,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.7, 0.7, 0.7]",5,0.74
11271,I believe the new sensor will be under consideration for the next prototype model.,under consideration,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
11272,The idea that the city might finally embrace a greener future is under consideration.,under consideration,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11273,"The idea of a future reunion is under consideration, and I feel it's inevitable.",under consideration,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.7, 0.7]",5,0.7
11274,"My gut tells me this idea is still under consideration, even though no one has formally approved it.",under consideration,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11275,The authenticity of the myth is under consideration by my intuition.,under consideration,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
11276,"I see the new policy as under consideration, and I’m convinced it will revolutionize the industry.",under consideration,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.9, 0.9, 0.9, 0.9, 0.9]",5,0.9
11277,I believe the next chapter of the book is under consideration as the most compelling description of resilience.,under consideration,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11278,The flavor profile of this dish is under consideration for inclusion in my personal favorites.,under consideration,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
11279,"The new flavor is under consideration, and I have no doubt it will become a cult classic.",under consideration,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
11280,The best explanation for the sudden change in weather is still under consideration.,under consideration,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.0, 0.0, 0.2, 0.0, 0.0]",5,0.04
